pmid,decision,rationale,reviewer,review_date,source,abstract_available,priority,priority_reasons,metadata_verified,metadata_conflicts,identifiers_verified,source_doi_absence_confirmed,correction_retraction_status,integrity_status,integrity_action,integrity_source_url,limitation
9503896,INCLUDE_FULL_TEXT,Title/abstract identify an explicit tactical/public-safety context and readiness domain; retain for full-text assessment.,OpenAI Codex — AI-assisted primary screen,2026-09-07,https://pubmed.ncbi.nlm.nih.gov/9503896/ — NCBI Entrez EFetch 2026-09-07,True,True,source DOI absent,True,,True,True,Clear,Verified — clear,CLEAR,https://pubmed.ncbi.nlm.nih.gov/9503896/,"Title/abstract screening alone does not establish effectiveness, causality, methodological quality, transferability to Brazilian public safety or an institutional recommendation."
9430530,PENDING_ADJUDICATION,"A potentially relevant concept is present, but direct applicability is ambiguous at title/abstract level.",OpenAI Codex — AI-assisted primary screen,2026-09-07,https://pubmed.ncbi.nlm.nih.gov/9430530/ — NCBI Entrez EFetch 2026-09-07,True,False,,False,authors,True,False,Clear,Verified — clear,CLEAR,https://pubmed.ncbi.nlm.nih.gov/9430530/,"Title/abstract information is insufficient for a substantive scientific, causal, transferability or institutional claim."
9271905,INCLUDE_FULL_TEXT,Title/abstract identify an explicit tactical/public-safety context and readiness domain; retain for full-text assessment.,OpenAI Codex — AI-assisted primary screen,2026-09-07,https://pubmed.ncbi.nlm.nih.gov/9271905/ — NCBI Entrez EFetch 2026-09-07,True,True,source DOI absent,True,,True,True,Clear,Verified — clear,CLEAR,https://pubmed.ncbi.nlm.nih.gov/9339072/,"Title/abstract screening alone does not establish effectiveness, causality, methodological quality, transferability to Brazilian public safety or an institutional recommendation."
9271898,PENDING_ADJUDICATION,No abstract is available in the current PubMed record; title alone is insufficient for exclusion.,OpenAI Codex — AI-assisted primary screen,2026-09-07,https://pubmed.ncbi.nlm.nih.gov/9271898/ — NCBI Entrez EFetch 2026-09-07,False,True,source DOI absent,True,,True,True,Clear,Verified — clear,CLEAR,https://pubmed.ncbi.nlm.nih.gov/9038021/,"Title/abstract information is insufficient for a substantive scientific, causal, transferability or institutional claim."
9157742,INCLUDE_FULL_TEXT,Title/abstract identify an explicit tactical/public-safety context and readiness domain; retain for full-text assessment.,OpenAI Codex — AI-assisted primary screen,2026-09-07,https://pubmed.ncbi.nlm.nih.gov/9157742/ — NCBI Entrez EFetch 2026-09-07,True,True,source DOI absent,True,,True,True,Clear,Verified — clear,CLEAR,https://pubmed.ncbi.nlm.nih.gov/9157742/,"Title/abstract screening alone does not establish effectiveness, causality, methodological quality, transferability to Brazilian public safety or an institutional recommendation."
9121672,PENDING_ADJUDICATION,"A potentially relevant concept is present, but direct applicability is ambiguous at title/abstract level.",OpenAI Codex — AI-assisted primary screen,2026-09-07,https://pubmed.ncbi.nlm.nih.gov/9121672/ — NCBI Entrez EFetch 2026-09-07,True,True,source DOI absent,True,,True,True,Clear,Verified — clear,CLEAR,https://pubmed.ncbi.nlm.nih.gov/9121672/,"Title/abstract information is insufficient for a substantive scientific, causal, transferability or institutional claim."
9038021,INCLUDE_FULL_TEXT,Title/abstract identify an explicit tactical/public-safety context and readiness domain; retain for full-text assessment.,OpenAI Codex — AI-assisted primary screen,2026-09-07,https://pubmed.ncbi.nlm.nih.gov/9038021/ — NCBI Entrez EFetch 2026-09-07,True,True,source DOI absent,True,,True,True,Clear,Verified — clear,CLEAR,https://pubmed.ncbi.nlm.nih.gov/9271898/,"Title/abstract screening alone does not establish effectiveness, causality, methodological quality, transferability to Brazilian public safety or an institutional recommendation."
9006883,INCLUDE_FULL_TEXT,Title/abstract identify an explicit tactical/public-safety context and readiness domain; retain for full-text assessment.,OpenAI Codex — AI-assisted primary screen,2026-09-07,https://pubmed.ncbi.nlm.nih.gov/9006883/ — NCBI Entrez EFetch 2026-09-07,True,True,source DOI absent,True,,True,True,Clear,Verified — clear,CLEAR,https://pubmed.ncbi.nlm.nih.gov/9006883/,"Title/abstract screening alone does not establish effectiveness, causality, methodological quality, transferability to Brazilian public safety or an institutional recommendation."
8772302,INCLUDE_FULL_TEXT,Title/abstract identify an explicit tactical/public-safety context and readiness domain; retain for full-text assessment.,OpenAI Codex — AI-assisted primary screen,2026-09-07,https://pubmed.ncbi.nlm.nih.gov/8772302/ — NCBI Entrez EFetch 2026-09-07,True,True,source DOI absent,True,,True,True,Clear,Verified — clear,CLEAR,https://pubmed.ncbi.nlm.nih.gov/8772302/,"Title/abstract screening alone does not establish effectiveness, causality, methodological quality, transferability to Brazilian public safety or an institutional recommendation."
8502390,INCLUDE_FULL_TEXT,Title/abstract identify an explicit tactical/public-safety context and readiness domain; retain for full-text assessment.,OpenAI Codex — AI-assisted primary screen,2026-09-07,https://pubmed.ncbi.nlm.nih.gov/8502390/ — NCBI Entrez EFetch 2026-09-07,True,True,source DOI absent,True,,True,True,Clear,Verified — clear,CLEAR,https://pubmed.ncbi.nlm.nih.gov/8502390/,"Title/abstract screening alone does not establish effectiveness, causality, methodological quality, transferability to Brazilian public safety or an institutional recommendation."
8479631,INCLUDE_FULL_TEXT,Title/abstract identify an explicit tactical/public-safety context and readiness domain; retain for full-text assessment.,OpenAI Codex — AI-assisted primary screen,2026-09-07,https://pubmed.ncbi.nlm.nih.gov/8479631/ — NCBI Entrez EFetch 2026-09-07,True,True,source DOI absent,True,,True,True,Clear,Verified — clear,CLEAR,https://pubmed.ncbi.nlm.nih.gov/8479631/,"Title/abstract screening alone does not establish effectiveness, causality, methodological quality, transferability to Brazilian public safety or an institutional recommendation."
8355968,INCLUDE_FULL_TEXT,Title/abstract identify an explicit tactical/public-safety context and readiness domain; retain for full-text assessment.,OpenAI Codex — AI-assisted primary screen,2026-09-07,https://pubmed.ncbi.nlm.nih.gov/8355968/ — NCBI Entrez EFetch 2026-09-07,True,False,,False,authors,True,False,Clear,Verified — clear,CLEAR,https://pubmed.ncbi.nlm.nih.gov/8355968/,"Title/abstract screening alone does not establish effectiveness, causality, methodological quality, transferability to Brazilian public safety or an institutional recommendation."
8236896,INCLUDE_FULL_TEXT,Title/abstract identify an explicit tactical/public-safety context and readiness domain; retain for full-text assessment.,OpenAI Codex — AI-assisted primary screen,2026-09-07,https://pubmed.ncbi.nlm.nih.gov/8236896/ — NCBI Entrez EFetch 2026-09-07,False,True,source DOI absent,True,,True,True,Clear,Verified — clear,CLEAR,https://pubmed.ncbi.nlm.nih.gov/8236896/,"Title/abstract screening alone does not establish effectiveness, causality, methodological quality, transferability to Brazilian public safety or an institutional recommendation."
8165798,INCLUDE_FULL_TEXT,Title/abstract identify an explicit tactical/public-safety context and readiness domain; retain for full-text assessment.,OpenAI Codex — AI-assisted primary screen,2026-09-07,https://pubmed.ncbi.nlm.nih.gov/8165798/ — NCBI Entrez EFetch 2026-09-07,False,True,source DOI absent,True,,True,True,Clear,Verified — clear,CLEAR,https://pubmed.ncbi.nlm.nih.gov/8165798/,"Title/abstract screening alone does not establish effectiveness, causality, methodological quality, transferability to Brazilian public safety or an institutional recommendation."
7847745,INCLUDE_FULL_TEXT,Title/abstract identify an explicit tactical/public-safety context and readiness domain; retain for full-text assessment.,OpenAI Codex — AI-assisted primary screen,2026-09-07,https://pubmed.ncbi.nlm.nih.gov/7847745/ — NCBI Entrez EFetch 2026-09-07,True,True,source DOI absent,True,,True,True,Clear,Verified — clear,CLEAR,https://pubmed.ncbi.nlm.nih.gov/7847745/,"Title/abstract screening alone does not establish effectiveness, causality, methodological quality, transferability to Brazilian public safety or an institutional recommendation."
7645294,INCLUDE_FULL_TEXT,Title/abstract identify an explicit tactical/public-safety context and readiness domain; retain for full-text assessment.,OpenAI Codex — AI-assisted primary screen,2026-09-07,https://pubmed.ncbi.nlm.nih.gov/7645294/ — NCBI Entrez EFetch 2026-09-07,True,True,source DOI absent,True,,True,True,Clear,Verified — clear,CLEAR,https://pubmed.ncbi.nlm.nih.gov/7645294/,"Title/abstract screening alone does not establish effectiveness, causality, methodological quality, transferability to Brazilian public safety or an institutional recommendation."
7269349,INCLUDE_FULL_TEXT,Title/abstract identify an explicit tactical/public-safety context and readiness domain; retain for full-text assessment.,OpenAI Codex — AI-assisted primary screen,2026-09-07,https://pubmed.ncbi.nlm.nih.gov/7269349/ — NCBI Entrez EFetch 2026-09-07,False,True,source DOI absent,True,,True,True,Clear,Verified — clear,CLEAR,https://pubmed.ncbi.nlm.nih.gov/7269349/,"Title/abstract screening alone does not establish effectiveness, causality, methodological quality, transferability to Brazilian public safety or an institutional recommendation."
7166615,PENDING_ADJUDICATION,"A potentially relevant concept is present, but direct applicability is ambiguous at title/abstract level.",OpenAI Codex — AI-assisted primary screen,2026-09-07,https://pubmed.ncbi.nlm.nih.gov/7166615/ — NCBI Entrez EFetch 2026-09-07,True,False,,True,,True,False,Clear,Verified — clear,CLEAR,https://pubmed.ncbi.nlm.nih.gov/7166615/,"Title/abstract information is insufficient for a substantive scientific, causal, transferability or institutional claim."
6702113,INCLUDE_FULL_TEXT,Title/abstract identify an explicit tactical/public-safety context and readiness domain; retain for full-text assessment.,OpenAI Codex — AI-assisted primary screen,2026-09-07,https://pubmed.ncbi.nlm.nih.gov/6702113/ — NCBI Entrez EFetch 2026-09-07,False,True,source DOI absent,True,,True,True,Clear,Verified — clear,CLEAR,https://pubmed.ncbi.nlm.nih.gov/6702113/,"Title/abstract screening alone does not establish effectiveness, causality, methodological quality, transferability to Brazilian public safety or an institutional recommendation."
6528505,PENDING_ADJUDICATION,No abstract is available in the current PubMed record; title alone is insufficient for exclusion.,OpenAI Codex — AI-assisted primary screen,2026-09-07,https://pubmed.ncbi.nlm.nih.gov/6528505/ — NCBI Entrez EFetch 2026-09-07,False,True,source DOI absent,True,,True,True,Clear,Verified — clear,CLEAR,https://pubmed.ncbi.nlm.nih.gov/6528505/,"Title/abstract information is insufficient for a substantive scientific, causal, transferability or institutional claim."
5874215,INCLUDE_FULL_TEXT,Title/abstract identify an explicit tactical/public-safety context and readiness domain; retain for full-text assessment.,OpenAI Codex — AI-assisted primary screen,2026-09-07,https://pubmed.ncbi.nlm.nih.gov/5874215/ — NCBI Entrez EFetch 2026-09-07,False,True,source DOI absent,True,,True,True,Clear,Verified — clear,CLEAR,https://pubmed.ncbi.nlm.nih.gov/5874215/,"Title/abstract screening alone does not establish effectiveness, causality, methodological quality, transferability to Brazilian public safety or an institutional recommendation."
3593147,INCLUDE_FULL_TEXT,Title/abstract identify an explicit tactical/public-safety context and readiness domain; retain for full-text assessment.,OpenAI Codex — AI-assisted primary screen,2026-09-07,https://pubmed.ncbi.nlm.nih.gov/3593147/ — NCBI Entrez EFetch 2026-09-07,True,True,source DOI absent,True,,True,True,Clear,Verified — clear,CLEAR,https://pubmed.ncbi.nlm.nih.gov/3593147/,"Title/abstract screening alone does not establish effectiveness, causality, methodological quality, transferability to Brazilian public safety or an institutional recommendation."
3188280,INCLUDE_FULL_TEXT,Title/abstract identify an explicit operational APHT/medical-readiness topic; retain for full-text assessment.,OpenAI Codex — AI-assisted primary screen,2026-09-07,https://pubmed.ncbi.nlm.nih.gov/3188280/ — NCBI Entrez EFetch 2026-09-07,True,False,,True,,True,False,Clear,Verified — clear,CLEAR,https://pubmed.ncbi.nlm.nih.gov/3188280/,"Title/abstract screening alone does not establish effectiveness, causality, methodological quality, transferability to Brazilian public safety or an institutional recommendation."
3108716,INCLUDE_FULL_TEXT,Title/abstract identify an explicit tactical/public-safety context and readiness domain; retain for full-text assessment.,OpenAI Codex — AI-assisted primary screen,2026-09-07,https://pubmed.ncbi.nlm.nih.gov/3108716/ — NCBI Entrez EFetch 2026-09-07,False,True,source DOI absent,True,,True,True,Clear,Verified — clear,CLEAR,https://pubmed.ncbi.nlm.nih.gov/3108716/,"Title/abstract screening alone does not establish effectiveness, causality, methodological quality, transferability to Brazilian public safety or an institutional recommendation."
